BAG_pand_i	BAG_pand_b	Q_c_kWh 	Elec_kWh	Pec_4_cooling	COP	Q_v_kWh	Delta_T	H	Volume_m3	ACH_hr	Q_all_kWh	Q_all_GJ	BAG_pand_o	Meest_voor	Hoofdfun_1	Gebruiksop	LNG	LAT
3.631E+14	1898	17702.5309	23603.37454	0.15	4	73914.5235	11.6987785	2.9875	1159.15	2	91617.0544	329.8213958	388	C	L	331	4.885976	52.373539
3.631E+14	1732	125815.4149	209692.3582	0.12	4	396515.5201	8.698778498	3.3525	5575.2075	3	522330.935	1880.391366	1663	A	D	1509	4.891928	52.367875
3.631E+14	1990	127479.8401	212466.4002	0.12	4	401761.0652	8.698778498	3.3525	5648.9625	3	529240.9053	1905.267259	1685	A	D	37	4.891336	52.360404
3.631E+14	1888	25087.15248	29514.29703	0.17	4	86999.72786	10.6987785	3.050880626	994.5870841	3	112086.8803	403.5127692	326	D	K	326	4.902215	52.360314
3.631E+14	1931	130506.0678	217510.1129	0.12	4	411298.4198	8.698778498	3.3525	5783.0625	3	541804.4876	1950.496155	1725	A	D	1525	4.890644	52.369802
3.631E+14	2008	158196.0508	263660.0847	0.12	4	498565.215	8.698778498	3.3525	7010.0775	3	656761.2658	2364.340557	2091	A	D	111	4.905955	52.371492
3.631E+14	1905	69005.72586	92007.63448	0.15	4	284967.5959	9.698778498	3.048923679	1347.624266	8	353973.3218	1274.303958	442	B	H	0	4.883427	52.362654
3.631E+14	2002	174235.0574	290391.7624	0.12	4	549113.1947	8.698778498	3.3525	7720.8075	3	723348.2521	2604.053708	2303	A	D	103	4.912689	52.362406
3.631E+14	1766	34511.7	46015.6	0.15	4	130234.0597	9.698778498	3.048923679	615.8825832	8	164745.7597	593.0847348	202	C	H	84	4.89509	52.3661
3.631E+14	1758	26699.73103	35599.64138	0.15	4	132812.9519	9.698778498	3.048923679	628.0782779	8	159512.683	574.2456587	206	A	H	68	4.897504	52.365553
3.631E+14	1665	180892.7583	301487.9304	0.12	4	570095.375	8.698778498	3.3525	8015.8275	3	750988.1332	2703.55728	2391	A	D	68	4.898347	52.375586
3.631E+14	1862	19341.45533	25788.60711	0.15	4	89535.63413	11.6987785	2.9875	1404.125	2	108877.0895	391.9575221	470	B	L	291	4.887059	52.38042
3.631E+14	1996	177597.0134	295995.0224	0.12	4	608483.2275	8.698778498	3.3525	8555.58	3	786080.2409	2829.888867	2552	A	D	146	4.894209	52.375372
3.631E+14	1741	191793.6399	319656.0665	0.12	4	657123.7363	8.698778498	3.3525	9239.49	3	848917.3762	3056.102554	2756	A+	D	75	4.888853	52.367108
3.631E+14	1983	202649.8837	337749.8061	0.12	4	694319.4195	8.698778498	3.3525	9762.48	3	896969.3031	3229.089491	2912	A	D	92	4.900134	52.370687
3.631E+14	1987	71503.67069	95338.22759	0.15	4	295283.165	9.698778498	3.048923679	1396.407045	8	366786.8357	1320.432609	458	B	H	158	4.901154	52.375454
3.631E+14	2002	226171.7452	376952.9086	0.12	4	774910.0664	8.698778498	3.3525	10895.625	3	1001081.812	3603.894521	3250	A	D	583	4.92885	52.366891
3.631E+14	1977	230277.6322	383796.0537	0.12	4	788977.6645	8.698778498	3.3525	11093.4225	3	1019255.297	3669.319068	3309	A	D	750	4.892595	52.367339
3.631E+14	1971	232087.0062	386811.677	0.12	4	795176.945	8.698778498	3.3525	11180.5875	3	1027263.951	3698.150224	3335	A	D	2251	4.891874	52.371398
3.631E+14	1833	34853.4	46471.2	0.15	4	131523.5058	9.698778498	3.048923679	621.9804305	8	166376.9058	598.9568609	204	C	H	86	4.893322	52.379844
3.631E+14	2004	234244.3367	390407.2278	0.12	4	802568.3949	8.698778498	3.3525	11284.515	3	1036812.732	3732.525834	3366	A	D	120	4.929651	52.370373
3.631E+14	1725	238141.4498	396902.4164	0.12	4	815920.6914	8.698778498	3.3525	11472.255	3	1054062.141	3794.623708	3422	A	D	3175	4.891291	52.368349
3.631E+14	1830	253660.3111	422767.1852	0.12	4	869091.4437	8.698778498	3.3525	12219.8625	3	1122751.755	4041.906317	3645	A	D	595	4.893394	52.37207
3.631E+14	1910	965880.96	274398	0.88	3	178110.0983	8.698778498	3.3525	2504.3175	3	1143991.058	4118.36781	4053	G	U	747	4.895468	52.378361
3.631E+14	1942	34481.60469	45975.47292	0.15	4	134112.9499	11.6987785	2.9875	2103.2	2	168594.5545	606.9403963	704	B	L	703	4.896235	52.378004
3.631E+14	1887	23038.45386	27104.06337	0.17	4	112352.4093	10.6987785	3.050880626	1284.420744	3	135390.8631	487.4071073	421	A+	K	0	4.885656	52.382373
3.631E+14	2016	314831.0693	524718.4488	0.12	4	1078674.812	8.698778498	3.3525	15166.71	3	1393505.882	5016.621174	4524	A	D	203	4.900742	52.379488
3.631E+14	1990	330419.5218	550699.2031	0.12	4	1132083.998	8.698778498	3.3525	15917.67	3	1462503.52	5265.012673	4748	A	D	51	4.892811	52.374314
3.631E+14	1716	403429.153	672381.9217	0.12	4	1495457.211	8.698778498	3.3525	21026.88	3	1898886.364	6835.990911	6272	A	D	1342	4.891717	52.371011
3.631E+14	1905	403493.4753	672489.1254	0.12	4	1495695.645	8.698778498	3.3525	21030.2325	3	1899189.12	6837.080833	6273	A	D	910	4.88916	52.367208
3.631E+14	2012	612283.4993	1020472.499	0.12	4	2269651.976	8.698778498	3.3525	31912.4475	3	2881935.475	10374.96771	9519	A	D	158	4.895004	52.384443
3.631E+14	2012	775864.7242	1293107.874	0.12	4	2511185.483	8.698778498	3.3525	35308.53	3	3287050.207	11833.38075	10532	A	D	161	4.884703	52.38484
3.631E+14	1908	22778.51881	26798.25743	0.17	4	88867.82017	10.6987785	3.050880626	1015.943249	3	111646.339	401.9268203	333	C	K	47	4.879241	52.367974
3.631E+14	1730	25311.28317	29777.9802	0.17	4	63782.00907	10.6987785	3.050880626	729.1604697	3	89093.29224	320.7358521	239	F	K	239	4.885335	52.365349
3.631E+14	1750	22915.32673	26959.20792	0.17	4	89401.56083	10.6987785	3.050880626	1022.04501	3	112316.8876	404.3407952	335	C	K	518	4.882297	52.374297
3.631E+14	1971	932923.5537	1554872.589	0.12	4	3019526.486	8.698778498	3.3525	42456.06	3	3952450.04	14228.82014	12664	A	D	68	4.906992	52.361143
3.631E+14	1670	23147.9002	27232.82376	0.17	4	112886.1499	10.6987785	3.050880626	1290.522505	3	136034.0501	489.7225805	423	A	K	130	4.887178	52.365887
3.631E+14	1881	23257.34653	27361.58416	0.17	4	113419.8906	10.6987785	3.050880626	1296.624266	3	136677.2371	492.0380537	425	A	K	425	4.903486	52.359511
3.631E+14	1888	25583.08119	30097.74257	0.17	4	72588.72999	10.6987785	3.050880626	829.8395303	3	98171.81118	353.4185202	272	F	K	56	4.910118	52.363924
3.631E+14	1928	23106.53465	27184.15842	0.17	4	64048.8794	10.6987785	3.050880626	732.2113503	3	87155.41406	313.7594906	240	E	K	90	4.881944	52.375598
3.631E+14	1891	25583.08119	30097.74257	0.17	4	72588.72999	10.6987785	3.050880626	829.8395303	3	98171.81118	353.4185202	272	F	K	70	4.910282	52.363655
3.631E+14	1755	40800.74741	54400.99655	0.15	4	110247.6446	9.698778498	3.048923679	521.3659491	8	151048.392	543.7742112	171	F	H	72	4.899066	52.366278
3.631E+14	1940	34868.12845	46490.83793	0.15	4	85748.16801	9.698778498	3.048923679	405.5068493	8	120616.2965	434.2186672	133	G	H	61	4.884916	52.363424
3.631E+14	1708	72440.4	96587.2	0.15	4	299151.5034	9.698778498	3.048923679	1414.700587	8	371591.9034	1337.730852	464	B	H	74	4.889532	52.366796
3.631E+14	1720	23312.0697	27425.96436	0.17	4	113686.7609	10.6987785	3.050880626	1299.675147	3	136998.8306	493.1957903	426	A	K	215	4.888457	52.377576
3.631E+14	2017	1011305.634	1685509.389	0.12	4	3273220.12	8.698778498	3.3525	46023.12	3	4284525.754	15424.29271	13728	A++	D	369	4.893356	52.371503
3.631E+14	1751	35365.95	47154.6	0.15	4	133457.675	9.698778498	3.048923679	631.1272016	8	168823.625	607.7650501	207	C	H	76	4.901281	52.373199
3.631E+14	1828	22983.73069	27039.68317	0.17	4	89668.43116	10.6987785	3.050880626	1025.09589	3	112652.1619	405.5477827	336	C	K	109	4.88584	52.381664
3.631E+14	2017	1118859.992	1864766.653	0.12	4	3621333.566	8.698778498	3.3525	50917.77	3	4740193.557	17064.69681	15188	A++	D	4452	4.893353	52.3718
3.631E+14	1916	23202.81188	27297.42574	0.17	4	64315.74973	10.6987785	3.050880626	735.2622309	3	87518.56162	315.0668218	241	E	K	18	4.901922	52.361589
3.631E+14	1914	1754756.716	2924594.526	0.12	4	5679494.702	8.698778498	3.3525	79856.55	3	7434251.418	26763.3051	23820	A	D	23820	4.893718	52.373293
3.631E+14	1905	6830.759514	11384.59919	0.12	4	13113.86266	8.698778498	3.3525	184.3875	3	19944.62218	71.80063983	55	B	D	55	4.903673	52.363906
3.631E+14	1743	7700.128907	12833.54818	0.12	4	14782.89973	8.698778498	3.3525	207.855	3	22483.02863	80.93890308	62	B	D	60	4.892823	52.369236
3.631E+14	1906	10184.04146	16973.40243	0.12	4	19551.57706	8.698778498	3.3525	274.905	3	29735.61852	107.0482267	82	B	D	82	4.900841	52.369117
3.631E+14	1905	21718.25743	25550.89109	0.17	4	67785.06404	10.6987785	3.050880626	774.9236791	3	89503.32146	322.2119573	254	E	K	41	4.878048	52.369596
3.631E+14	1952	35536.8	47382.4	0.15	4	134102.3981	9.698778498	3.048923679	634.1761252	8	169639.1981	610.7011131	208	C	H	44	4.880659	52.365958
3.631E+14	1905	23052.13465	27120.15842	0.17	4	89935.3015	10.6987785	3.050880626	1028.146771	3	112987.4361	406.7547701	337	C	K	80	4.882133	52.383526
3.631E+14	1878	23257.34653	27361.58416	0.17	4	90735.91249	10.6987785	3.050880626	1037.299413	3	113993.259	410.3757325	340	C	K	340	4.896502	52.359194
3.631E+14	1736	35878.5	47838	0.15	4	135391.8442	9.698778498	3.048923679	640.2739726	8	171270.3442	616.5732392	210	C	H	101	4.891587	52.372143
3.631E+14	1814	26958.95172	35945.26897	0.15	4	134102.3981	9.698778498	3.048923679	634.1761252	8	161061.3498	579.8208593	208	A	H	79	4.898707	52.374914
3.631E+14	1931	10308.23709	17180.39514	0.12	4	19790.01093	8.698778498	3.3525	278.2575	3	30098.24801	108.3536928	83	B	D	36	4.886849	52.382099
3.631E+14	1810	28255.05517	37673.4069	0.15	4	140549.6288	9.698778498	3.048923679	664.665362	8	168804.6839	607.6968622	218	A	H	128	4.89375	52.371712
3.631E+14	1757	10805.0196	18008.36599	0.12	4	20743.74639	8.698778498	3.3525	291.6675	3	31548.76599	113.5755576	87	B	D	27	4.901013	52.37486
3.631E+14	1879	24570.70257	28906.70891	0.17	4	119824.7786	10.6987785	3.050880626	1369.845401	3	144395.4811	519.823732	449	A	K	199	4.879614	52.366152
3.631E+14	1891	23599.36634	27763.9604	0.17	4	92070.26414	10.6987785	3.050880626	1052.553816	3	115669.6305	416.4106697	345	C	K	120	4.895679	52.359245
3.631E+14	1913	25471.92475	29966.9703	0.17	4	88334.07951	10.6987785	3.050880626	1009.841487	3	113806.0043	409.7016153	331	D	K	170	4.885992	52.364345
3.631E+14	1743	17793.78106	23725.04142	0.15	4	74295.5262	11.6987785	2.9875	1165.125	2	92089.30726	331.5215061	390	C	L	390	4.888593	52.370666
3.631E+14	2018	51142.73017	68190.30689	0.15	4	199454.9126	11.6987785	2.9875	3127.9125	2	250597.6428	902.1515141	1047	A	L	1047	4.88006	52.369578
3.631E+14	1785	13380.63158	17840.84211	0.15	4	40767.28873	11.6987785	2.9875	639.325	2	54147.92031	194.9325131	214	G	L	214	4.897564	52.3654
3.631E+14	1835	11177.60648	18629.34413	0.12	4	21459.04799	8.698778498	3.3525	301.725	3	32636.65447	117.4919561	90	B	D	90	4.894954	52.37568
3.631E+14	1992	11674.38899	19457.31498	0.12	4	22412.78346	8.698778498	3.3525	315.135	3	34087.17245	122.7138208	94	B	D	40	4.884057	52.38091
3.631E+14	1865	24680.14891	29035.46931	0.17	4	120358.5192	10.6987785	3.050880626	1375.947162	3	145038.6681	522.1392052	451	A	K	160	4.901638	52.359332
3.631E+14	1715	36391.05	48521.4	0.15	4	137326.0134	9.698778498	3.048923679	649.4207436	8	173717.0634	625.3814283	213	C	H	45	4.898998	52.373827
3.631E+14	1650	12792.14964	21320.24939	0.12	4	24558.68826	8.698778498	3.3525	345.3075	3	37350.83789	134.4630164	103	B	D	103	4.888292	52.368714
3.631E+14	1899	23872.98218	28085.86139	0.17	4	93137.74547	10.6987785	3.050880626	1064.757339	3	117010.7276	421.2386195	349	C	K	125	4.885819	52.375804
3.631E+14	1997	14530.88842	24218.14737	0.12	4	27896.76239	8.698778498	3.3525	392.2425	3	42427.65081	152.7395429	117	B	D	33	4.886351	52.383302
3.631E+14	1939	14655.08405	24425.14008	0.12	4	28135.19626	8.698778498	3.3525	395.595	3	42790.2803	154.0450091	118	B	D	38	4.881716	52.377521
3.631E+14	1752	26241.46931	30872.31683	0.17	4	91002.78282	10.6987785	3.050880626	1040.350294	3	117244.2521	422.0793077	341	D	K	90	4.895765	52.362139
3.631E+14	1747	11276.1	15034.8	0.15	4	37393.93793	9.698778498	3.048923679	176.8375734	8	48670.03793	175.2121365	58	D	H	58	4.883501	52.370347
3.631E+14	1803	24078.19406	28327.28713	0.17	4	93938.35646	10.6987785	3.050880626	1073.90998	3	118016.5505	424.8595819	352	C	K	204	4.910936	52.36159
3.631E+14	1672	24146.59802	28407.76238	0.17	4	94205.22679	10.6987785	3.050880626	1076.960861	3	118351.8248	426.0665693	353	C	K	47	4.900868	52.363976
3.631E+14	1885	14903.4753	24839.12551	0.12	4	28612.06399	8.698778498	3.3525	402.3	3	43515.53929	156.6559415	120	B	D	36	4.884806	52.376995
3.631E+14	1997	16269.62721	27116.04534	0.12	4	31234.83652	8.698778498	3.3525	439.1775	3	47504.46373	171.0160694	131	B	D	57	4.885733	52.38338
3.631E+14	1862	21803.76238	25651.48515	0.17	4	68051.93437	10.6987785	3.050880626	777.9745597	3	89855.69674	323.4805083	255	E	K	151	4.882046	52.374368
3.631E+14	1803	48737.82178	57338.61386	0.17	4	126763.4072	10.6987785	3.050880626	1449.168297	3	175501.2289	631.8044242	475	G	K	475	4.906369	52.361706
3.631E+14	1933	34868.12845	46490.83793	0.15	4	85748.16801	9.698778498	3.048923679	405.5068493	8	120616.2965	434.2186672	133	G	H	133	4.898725	52.374626
3.631E+14	1885	35695.86724	47594.48966	0.15	4	107024.0292	9.698778498	3.048923679	506.1213307	8	142719.8965	513.7916273	166	E	H	34	4.879421	52.379228
3.631E+14	1982	88279.555	103858.3	0.17	4	1863801.694	9.698778498	4	11752	6	1952081.249	7027.492497	2938	A	O	477	4.918993	52.370142
3.631E+14	1820	28384.66552	37846.22069	0.15	4	141194.3518	9.698778498	3.048923679	667.7142857	8	169579.0173	610.4844624	219	A	H	106	4.899279	52.361615
3.631E+14	1780	22060.27723	25953.26733	0.17	4	68852.54536	10.6987785	3.050880626	787.1272016	3	90912.82259	327.2861613	258	E	K	157	4.892374	52.380559
3.631E+14	1900	36561.9	48749.2	0.15	4	137970.7365	9.698778498	3.048923679	652.4696673	8	174532.6365	628.3174914	214	C	H	86	4.899918	52.366264
3.631E+14	1903	16766.40972	27944.01619	0.12	4	32188.57199	8.698778498	3.3525	452.5875	3	48954.9817	176.2379341	135	B	D	45	4.880776	52.378847
3.631E+14	1829	18505.1485	30841.91417	0.12	4	35526.64612	8.698778498	3.3525	499.5225	3	54031.79462	194.5144606	149	B	D	52	4.887801	52.361414
3.631E+14	1830	18753.53976	31255.8996	0.12	4	36003.51385	8.698778498	3.3525	506.2275	3	54757.05361	197.125393	151	B	D	28	4.880078	52.370557
3.631E+14	1905	18753.53976	31255.8996	0.12	4	36003.51385	8.698778498	3.3525	506.2275	3	54757.05361	197.125393	151	B	D	28	4.881806	52.377386
3.631E+14	1750	19250.32227	32083.87045	0.12	4	36957.24932	8.698778498	3.3525	519.6375	3	56207.57159	202.3472577	155	B	D	50	4.885615	52.383433
3.631E+14	1930	20368.08291	33946.80486	0.12	4	39103.15412	8.698778498	3.3525	549.81	3	59471.23703	214.0964533	164	B	D	164	4.885112	52.38371
3.631E+14	1935	20492.27854	34153.79757	0.12	4	39341.58798	8.698778498	3.3525	553.1625	3	59833.86653	215.4019195	165	B	D	39	4.88284	52.379485
3.631E+14	1932	36732.75	48977	0.15	4	138615.4596	9.698778498	3.048923679	655.518591	8	175348.2096	631.2535544	215	C	H	64	4.908784	52.370515
3.631E+14	1784	48737.82178	57338.61386	0.17	4	126763.4072	10.6987785	3.050880626	1449.168297	3	175501.2289	631.8044242	475	G	K	50	4.891671	52.375145
3.631E+14	1893	37391.1398	43989.57624	0.17	4	149981.1259	10.6987785	3.050880626	1714.594912	3	187372.2657	674.5401567	562	B	K	181	4.877519	52.374699
3.631E+14	1617	20740.6698	34567.783	0.12	4	39818.45572	8.698778498	3.3525	559.8675	3	60559.12552	218.0128519	167	B	D	69	4.885271	52.372278
3.631E+14	1771	24283.40594	28568.71287	0.17	4	94738.96745	10.6987785	3.050880626	1083.062622	3	119022.3734	428.4805442	355	C	K	70	4.919065	52.363393
3.631E+14	1894	24557.02178	28890.61386	0.17	4	95806.44877	10.6987785	3.050880626	1095.266145	3	120363.4706	433.308494	359	C	K	71	4.89078	52.369443
3.631E+14	1815	21237.45231	35395.75385	0.12	4	40772.19118	8.698778498	3.3525	573.2775	3	62009.64349	223.2347166	171	B	D	19	4.905851	52.367537
3.631E+14	1905	24762.23366	29132.0396	0.17	4	96607.05977	10.6987785	3.050880626	1104.418787	3	121369.2934	436.9294563	362	C	K	102	4.9196	52.369704
3.631E+14	1931	25446.27327	29936.79208	0.17	4	99275.76308	10.6987785	3.050880626	1134.927593	3	124722.0363	448.9993308	372	C	K	80	4.885311	52.385652
3.631E+14	1722	18598.92953	24798.5727	0.15	4	51435.36429	11.6987785	2.9875	806.625	2	70034.29382	252.1234577	270	G	L	270	4.884965	52.36559
3.631E+14	1773	22106.8217	36844.70283	0.12	4	42441.22825	8.698778498	3.3525	596.745	3	64548.04995	232.3729798	178	B	D	107	4.883515	52.370464
3.631E+14	1650	22603.60421	37672.67368	0.12	4	43394.96372	8.698778498	3.3525	610.155	3	65998.56793	237.5948445	182	B	D	102	4.889683	52.370365
3.631E+14	1830	23224.58235	38707.63725	0.12	4	44587.13305	8.698778498	3.3525	626.9175	3	67811.7154	244.1221754	187	B	D	21	4.880492	52.378046
3.631E+14	1747	23224.58235	38707.63725	0.12	4	44587.13305	8.698778498	3.3525	626.9175	3	67811.7154	244.1221754	187	B	D	90	4.901185	52.375265
3.631E+14	1835	23472.9736	39121.62267	0.12	4	45064.00078	8.698778498	3.3525	633.6225	3	68536.97439	246.7331078	189	B	D	387	4.884468	52.377047
3.631E+14	1989	23721.36486	39535.6081	0.12	4	45540.86852	8.698778498	3.3525	640.3275	3	69262.23337	249.3440401	191	B	D	118	4.88461	52.378782
3.631E+14	1788	27164.92277	31958.73267	0.17	4	94205.22679	10.6987785	3.050880626	1076.960861	3	121370.1496	436.9325384	353	D	K	83	4.904406	52.361276
3.631E+14	1927	24953.76475	29357.3703	0.17	4	121692.8709	10.6987785	3.050880626	1391.201566	3	146646.6356	527.9278882	456	A	K	168	4.889321	52.364656
3.631E+14	1663	22402.29703	26355.64356	0.17	4	69920.02668	10.6987785	3.050880626	799.3307241	3	92322.32371	332.3603654	262	E	K	138	4.897769	52.372106
3.631E+14	1767	49661.27525	58425.0297	0.17	4	129165.2401	10.6987785	3.050880626	1476.626223	3	178826.5154	643.7754554	484	G	K	107	4.886326	52.375069
3.631E+14	1884	25391.5501	29872.41188	0.17	4	123827.8335	10.6987785	3.050880626	1415.608611	3	149219.3836	537.189781	464	A+	K	450	4.881955	52.362998
3.631E+14	1774	24093.95174	40156.58623	0.12	4	46256.17012	8.698778498	3.3525	650.385	3	70350.12186	253.2604387	194	B	D	38	4.900993	52.375337
3.631E+14	1994	27198.84243	45331.40405	0.12	4	52217.01678	8.698778498	3.3525	734.1975	3	79415.85921	285.8970932	219	B	D	43	4.885559	52.368882
3.631E+14	1999	27198.84243	45331.40405	0.12	4	52217.01678	8.698778498	3.3525	734.1975	3	79415.85921	285.8970932	219	B	D	80	4.893768	52.37537
3.631E+14	1774	37074.45	49432.6	0.15	4	139904.9057	9.698778498	3.048923679	661.6164384	8	176979.3557	637.1256805	217	C	H	66	4.893804	52.376107
3.631E+14	1832	28514.27586	38019.03448	0.15	4	141839.0749	9.698778498	3.048923679	670.7632094	8	170353.3508	613.2720627	220	A	H	94	4.894744	52.378744
3.631E+14	1905	14386.74828	19182.33103	0.15	4	47709.50701	9.698778498	3.048923679	225.6203523	8	62096.25529	223.546519	74	D	H	74	4.89309	52.374315
3.631E+14	1813	26486.01347	31160.01584	0.17	4	129165.2401	10.6987785	3.050880626	1476.626223	3	155651.2536	560.3445129	484	A	K	163	4.923091	52.365808
3.631E+14	2003	13598.92475	15998.735	0.17	4	178260.1348	9.698778498	4	1124	6	191859.0596	690.6926144	281	D	O	181	4.92121	52.370169
3.631E+14	1896	37587	50116	0.15	4	141839.0749	9.698778498	3.048923679	670.7632094	8	179426.0749	645.9338696	220	C	H	76	4.880459	52.373183
3.631E+14	1815	50482.12277	59390.73267	0.17	4	131300.2028	10.6987785	3.050880626	1501.033268	3	181782.3255	654.416372	492	G	K	180	4.907067	52.367731
3.631E+14	1976	25993.50495	30580.59406	0.17	4	101410.7257	10.6987785	3.050880626	1159.334638	3	127404.2307	458.6552304	380	C	K	120	4.883157	52.370912
3.631E+14	1905	26472.33267	31143.92079	0.17	4	103278.818	10.6987785	3.050880626	1180.690802	3	129751.1507	467.1041426	387	C	K	85	4.902975	52.371408
3.631E+14	1905	27323.03806	45538.39676	0.12	4	52455.45065	8.698778498	3.3525	737.55	3	79778.4887	287.2025593	220	B	D	32	4.881499	52.373404
3.631E+14	1913	51097.75842	60115.0099	0.17	4	132901.4248	10.6987785	3.050880626	1519.338552	3	183999.1832	662.3970594	498	G	K	498	4.884227	52.369775
3.631E+14	1981	38389.12396	45163.67525	0.17	4	153984.1809	10.6987785	3.050880626	1760.358121	3	192373.3049	692.5438975	577	B	K	60	4.88358	52.381564
3.631E+14	1882	51200.36436	60235.72277	0.17	4	133168.2951	10.6987785	3.050880626	1522.389432	3	184368.6594	663.727174	499	G	K	235	4.886525	52.361364
3.631E+14	1005	27857.51287	32773.54455	0.17	4	96607.05977	10.6987785	3.050880626	1104.418787	3	124464.5726	448.0724615	362	D	K	16	4.921339	52.369127
3.631E+14	1720	42948.15517	57264.2069	0.15	4	116050.1522	9.698778498	3.048923679	548.8062622	8	158998.3074	572.3939065	180	F	H	45	4.889813	52.374463
3.631E+14	1727	25865.24752	30429.70297	0.17	4	73389.34098	10.6987785	3.050880626	838.9921722	3	99254.58851	357.3165186	275	F	K	88	4.902962	52.372621
3.631E+14	1904	38612.1	51482.8	0.15	4	145707.4133	9.698778498	3.048923679	689.0567515	8	184319.5133	663.5502479	226	C	H	58	4.885018	52.363478
3.631E+14	1736	28903.1069	38537.47586	0.15	4	143773.2441	9.698778498	3.048923679	679.9099804	8	172676.351	621.6348636	223	A+	H	248	4.894177	52.376854
3.631E+14	1957	41582.67327	48920.79208	0.17	4	166793.9568	10.6987785	3.050880626	1906.800391	3	208376.63	750.1558682	625	B	K	340	4.878816	52.375585
3.631E+14	1914	28319.2396	33316.75248	0.17	4	98208.28175	10.6987785	3.050880626	1122.72407	3	126527.5214	455.4990769	368	D	K	120	4.879155	52.374185
